-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.066,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.080,-1.000
-1.000,0.070,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.291,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
-0.145,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.143,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.066,-1.000,-1.000,0.066,-1.000,-1.000,-1.000,-1.000,-0.133,0.066,-1.000,-1.000,-1.000,0.033,-1.000,-1.000,-1.000,-1.000,0.159,-1.000,-1.000,-1.000,-1.000,-1.000
-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.109,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.067,0.044,-1.000,-1.000,-1.000,0.067,0.041,-1.000,0.415,-1.000,0.040,-1.000,-1.000,-1.000,0.199,-0.036,0.009,0.031,0.054,-1.000,0.039,-1.000,0.057
0.148,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.303,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.043,-1.000,-1.000,0.060,-1.000,0.076,0.099,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.123,-1.000,-1.000,0.042,0.049,0.056,0.059,-1.000,-1.000,-1.000,0.067,0.540,0.040
-1.000,0.045,0.132,-1.000,0.061,0.084,0.061,0.002,-1.000,-1.000,0.062,-1.000,-1.000,0.068,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.076,0.118,-1.000,0.066,0.036,-1.000,-1.000,-1.000,0.063,0.045,-1.000,0.057,0.044,-1.000,0.076,-0.059,-1.000,0.069,0.015,0.054
0.006,-1.000,-1.000,0.163,-1.000,-1.000,-1.000,0.069,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.062,-1.000,0.066,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.069,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.064,0.132,0.040,0.150,-1.000,0.129,0.042,-1.000,-1.000,-1.000,-1.000,-1.000,0.024,0.035,0.146,0.018,-0.020
0.199,0.047,-1.000,0.082,-0.023,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.065,0.067,-1.000,-1.000,-1.000,0.070,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.067,-1.000,-1.000,-1.000,0.061,-1.000,-1.000,0.055,0.061,0.052,0.039,0.059,0.234,-1.000,-0.050,0.250,0.002,0.059,-1.000,0.004,-0.005,-1.000,-0.005,0.061,-0.004
-1.000,0.067,-1.000,-1.000,-1.000,-1.000,0.151,-1.000,0.074,0.077,0.112,0.082,0.058,0.069,-1.000,0.065,-1.000,0.066,-1.000,0.047,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.065,-1.000,-1.000,-1.000,0.071,-1.000,-1.000,0.070,0.047,0.063,0.059,0.001,0.435,-1.000,0.075,-1.000,-1.000,-0.005,0.065,0.043,0.063,-1.000,-1.000
-1.000,-1.000,-1.000,0.061,-1.000,-0.008,-1.000,-1.000,-1.000,0.060,0.151,0.071,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.082,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.818,-1.000,0.247,0.089,-1.000,0.045,-1.000,-1.000,-1.000,-1.000,-1.000,-0.037,-1.000,0.063,0.062,0.074,0.045,-1.000,-1.000
-1.000,-1.000,-1.000,-1.000,0.068,0.044,-1.000,0.070,0.050,0.150,-1.000,0.064,-1.000,0.051,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.047,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.076,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.064,-1.000,0.065,0.075,-1.000,0.052,0.085,0.198,-1.000,-1.000,-1.000,0.079,0.181,0.066,-1.000,-1.000,-0.133,0.027
-1.000,-1.000,0.037,-1.000,0.151,-0.139,0.083,0.066,-1.000,0.066,0.066,0.068,0.077,0.084,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.115,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.062,-1.000,-1.000,-1.000,0.062,-1.000,-1.000,0.068,0.094,-1.000,0.062,-1.000,-1.000,0.067,-1.000,-1.000,0.167,-1.000,-1.000
-1.000,-1.000,0.030,0.077,-1.000,-1.000,-1.000,0.055,0.167,0.193,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.138,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.059,-1.000,0.371,0.065,0.300,0.060,0.057,0.083,-1.000,0.055,0.040,-1.000,-1.000,0.097,0.062,0.063,0.065,0.068
0.037,-1.000,0.057,-1.000,0.028,0.110,0.127,-1.000,0.059,0.030,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.086,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.061,0.077,-1.000,-1.000,0.062,-1.000,-1.000,0.027,-0.036,0.040,0.054,-1.000,0.075,-1.000,-1.000,0.151,-1.000,-1.000
0.062,0.114,-1.000,-1.000,-1.000,0.116,0.297,0.072,0.065,0.056,0.039,-1.000,0.042,-1.000,0.065,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.070,-1.000,0.081,0.068,-0.016,0.066,0.069,-1.000,0.065,-1.000,0.138,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.052,0.081,-1.000,-1.000,-1.000,0.060,0.052,-1.000,0.063,0.253,-1.000,0.054,-1.000,0.063,0.060,0.014,0.060
-1.000,0.058,0.045,-1.000,-1.000,-1.000,0.062,0.042,0.064,-1.000,-1.000,-1.000,-1.000,0.134,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.054,-1.000,-1.000,-1.000,0.068,0.079,0.086,-1.000,-1.000,-1.000,0.996,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.059,-1.000,0.094,0.058,0.368,0.122,0.068,0.065,0.072,0.158,0.062,0.055,-1.000,0.073,-1.000
-0.006,0.058,0.032,-1.000,0.063,0.059,0.063,0.060,0.055,0.074,0.066,-1.000,0.059,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.059,0.062,-1.000,0.061,0.068,0.060,-1.000,-0.132,0.063,0.109,0.186,0.058,0.072,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.063,-1.000,0.065,0.114,-0.005,-1.000,-1.000,0.033,0.683,0.073,-1.000,0.054,0.083,-1.000,0.068,0.037,0.076
-1.000,0.056,-1.000,-1.000,0.063,0.017,-1.000,0.062,-1.000,0.211,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.241,0.003,0.068,0.196,-1.000,0.065,0.142,0.046,-1.000,-1.000,0.243,0.068,0.076,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.048,0.073,0.151,0.144,0.045,0.043,-1.000,0.200,0.115,0.056,0.063,0.041,0.069,0.072,-1.000,0.063,0.183
0.062,-1.000,-1.000,0.043,0.033,0.186,0.112,-1.000,-1.000,0.060,0.066,0.064,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.066,-1.000,-1.000,0.067,0.060,0.025,0.088,0.085,0.067,0.030,-1.000,-1.000,0.068,0.068,0.046,0.229,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.041,-1.000,-1.000,0.065,-1.000,0.048,0.035,0.064,0.037,0.057,0.058,0.047,0.054,-1.000,0.014,-1.000,0.058,0.063
0.057,0.063,-1.000,0.037,0.070,0.058,0.045,0.230,0.061,0.067,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.035,-1.000,-0.058,0.060,0.038,0.036,0.035,-1.000,0.055,0.063,0.045,0.072,0.067,0.411,0.061,-1.000,-1.000,0.058,-1.000,0.016,0.218,0.044,0.075,0.186,0.068,0.014,0.167,0.045,0.014,0.021,-0.135,0.058,-1.000,-0.007,-1.000,0.132,-0.063,0.062
0.000,0.014,0.063,0.043,0.066,0.046,0.113,0.102,0.068,-1.000,0.121,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.187,-1.000,-1.000,-0.010,0.065,0.217,0.035,0.064,0.136,0.043,0.261,0.068,0.067,-1.000,-1.000,0.019,-1.000,-0.048,-1.000,-1.000,-1.000,0.067,0.157,0.061,0.022,0.057,0.067,0.049,0.060,0.017,-0.004,0.043,0.055,0.067,0.188,-0.101,0.044,0.045,0.048
0.036,0.056,0.050,-0.043,0.243,0.046,0.055,0.061,0.050,0.051,0.076,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0.045,-0.093,0.040,0.056,0.043,0.049,0.058,0.068,0.051,0.069,0.113,0.057,0.052,0.061,-1.000,-1.000,0.063,0.148,-1.000,-1.000,0.076,0.042,-1.000,0.055,0.065,-1.000,0.062,0.054,0.084,0.023,0.043,0.028,0.100,0.052,0.028,0.422,-1.000,0.067,0.059,0.065,0.129
